;INVENTARIO DE PRODUCTOS;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;CODIGO;NOMBRE;CATEGORIA;FABRICANTE;DESCRIPCIÓN; PRECIO VENTA ; PRECIO COMPRA ; UNIDAD ;STOCK EN ALMACEN;FECHA INGRESO;ENTRADA;SALIDA;STOCK; IMPORTE INVENTARIO ; PROVEEDOR ; Columna1 
;R_0387;Grifo Jardin Premium 3/4;;alfa;;S/ 16.80;S/ 11.76; unidad ;5;2/09/2025;0;0;5; S/. 84.00 ;alfa;
;R_0388;guante badana;;;clute;S/ 9.00;S/ 6.70;unidad; ;;0;0;#¡VALOR!;#¡VALOR!;;
;R_0389;Guante Blanco;;;GuanteBlanco;S/ 3.00;;par;10;;0;0;10; S/. 30.00 ;;
;R_0390;Guante de latex;;DKASA;delatex;S/ 7.50;;unidad;3;;0;0;3; S/. 22.50 ;;
;R_0391;Guante de seguridad;;Power Flex;Tela gris goma azul;S/ 6.00;;par;11;;0;0;11; S/. 66.00 ;;
;R_0392;Guante de seguridad;;Ecco tools;tela roja;S/ 5.00;;par;11;;0;0;11; S/. 55.00 ;;
;R_0393;Guante de seguridad;;Eccoperu;tela roja;S/ 5.00;;par;17;;0;0;17; S/. 85.00 ;;
;R_0394;Guante de seguridad;;;Cuero amarillo gris;S/ 5.00;;par;3;;0;0;3; S/. 15.00 ;;
;R_0395;Guante de seguridad;;;Cuero amarillo;S/ 7.00;;par;9;;0;1;8; S/. 56.00 ;;
;R_0396;Guante de seguridad;;Clute;tela roja;S/ 7.00;;par;5;;0;0;5; S/. 35.00 ;;
;R_0397;Guante Industrial;;;Negro;S/ 5.00;;unidad;1;;0;0;1; S/. 5.00 ;;
;R_0398;Guante limpieza;;c & a;Conveniente limpieza;S/ 4.50;S/ 2.77; unidad ;6;17/05/2024;0;0;6; S/. 27.00 ;;
;R_0399;Guante multiflex;;Segpro;rojo amarillo L M;S/ 5.00;S/ 3.00; unidad ;120;20/08/2024;0;0;120; S/. 600.00 ;IMPEXP SH;
;R_0400;Guante Negro;;Segpro;talla S;S/ 4.50;S/ 2.50; unidad ;12;20/08/2024;0;0;12; S/. 54.00 ;IMPEXP SH;
;R_0401;Guarana Lata;;;bebidas golosinas;S/ 2.00;;;12;;0;0;12; S/. 24.00 ;;
;R_0402;Gyplac ciel 7mm;;;drywall;S/ 27.50;S/ 25.50;unidad;;;0;0;0; S/. -   ;;
;R_0403;Gyplac RH (1/2);;gyplac;drywall;S/ 40.50;S/ 38.60;unidad;;;0;0;0; S/. -   ;;
;R_0404;Gyplac12.7mm1/2);;gyplac;drywall;S/ 29.20;S/ 27.70;unidad;;;0;0;0; S/. -   ;;
;R_0405;Gyplac9.5mm3/8);;gyplac;drywall;S/ 28.50;S/ 26.60;unidad;;;0;0;0; S/. -   ;;
;R_0406;Hidroxido de potasio;;derquin ;limpia tuberias;S/ 12.00;S/ 9.00;;2;;0;0;2; S/. 24.00 ;;
;R_0407;Hormiguicida;;El trome;elimina Hormiga araña inse;;;;1;;0;0;1; S/. -   ;;
;R_0408;Huaype;;;Huaype;S/ 16.00;;kg;;;0;0;0; S/. -   ;;
;R_0409;huaype;;;importado;S/ 12.00;; kg ;;;0;0;0; S/. -   ;;
;R_0410;Humo mosquito;;Cock Brand;insecticida mosquitos;S/ 4.00;;caja;1;;0;0;1; S/. 4.00 ;;
;R_0411;inca cola;;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0412;inca cola;;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0413;Inca cola ;;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0414;INCA COLA 1.5L No Ret;;;bebidas golosinas;S/ 6.50;;;;;0;0;0; S/. -   ;;
;R_0415;Inca cola 1L No ret;;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0416;Inca cola 2L No Ret;;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0417;Inca cola 3l No ret;;;bebidas golosinas;;;;;;0;0;0; S/. -   ;;
;R_0418;insecticida;;doclorotrin;mata cucarachas moscas;;;;4;;0;0;4; S/. -   ;;
;R_0419;insecticida;;rapidex c.e ;mata todo tipo insecto;;;;1;;0;0;1; S/. -   ;;
;R_0420;insecticida;;by litex plus;elimina cucaracha moscas;;;;2;;0;0;2; S/. -   ;;
;R_0421;Insecticida Baygon;;Johnson;Contra cucarachas;S/ 15.00;;;3;;0;0;3; S/. 45.00 ;;
;R_0422;Insectisida spray;;Bin Laden Mata todo;spray, mosca cucaracha;;;;7;;0;0;7; S/. -   ;;
;R_0423;Interruptor 1;;;nterruptor1;;;unidad;24;;0;0;24; S/. -   ;;
drywal;R_0424;interruptor 1;;Epen;interruptor1;;;unidad;13;;0;0;13; S/. -   ;;
drywal;R_0425;Interruptor 1 ;;BTicino;nterruptor1;;;unidad;12;;0;3.5;8.5; S/. -   ;;
drywal;R_0426;Interruptor aereo;;Spark;Interruptoraereo;S/ 2.00;;unidad;1;;0;0;1; S/. 2.00 ;;
drywal;R_0427;Interruptor Doble;;Ferre Light;Para pared;;;unidad;6;;0;1;5; S/. -   ;;
drywal;R_0428;INTERRUPTOR DOBLE ;;CUBULL;BLANCO;S/ 9.00;S/ 4.25; unidad ;10;13/02/2024;0;0;10; S/. 90.00 ;;
drywal;R_0429;Interruptor monofacico;;Bticino;5;;;;;;0;0;0; S/. -   ;;
drywal;R_0430;INTERRUPTOR SIMPLE;;CUBULL;SIMPLE BLANCO;S/ 8.00;S/ 3.25; unidad ;10;13/02/2024;0;1;9; S/. 72.00 ;;
drywal;R_0431;Interruptor simple;;delux;empotrable;S/ 6.00;S/ 2.80; unidad ;10;8/07/2025;0;0;10; S/. 60.00 ;;
drywal;R_0432;INTERRUPTOR VISIBLE;;NEWSPARK;;S/ 3.00;S/ 1.20; unidad ;10;13/02/2024;0;0;10; S/. 30.00 ;;
drywal;R_0433;Interuptor termico monofasico;;CBB;C   30A;;;unidad;10;;0;0;10; S/. -   ;;
drywal;R_0434;Interuptor termico monofasico;;CBB;C   25A;;;unidad;9;;0;0;9; S/. -   ;;
;R_0435;Interuptor termico monofasico;;CBB;C  20A;;;;3;;0;0;3; S/. -   ;;
;R_0436;Interuptor termico Trifasico;;Enervolt age;C  32a;S/ 25.00;;unidad;2;;0;0;2; S/. 50.00 ;;
;R_0437;Jalador oval grande;;;Jalador oval grande;S/ 6.00;S/ 2.90; unidad ;12;27/06/2025;0;0;12; S/. 72.00 ;;
;R_0438;juego 4 desarmadores;;C&A;reversible;S/ 7.50;S/ 4.20; unidad ;3;12/12/2024;0;0;3; S/. 22.50 ;ardiles;
;R_0439;Juego de brocas enrutador;;INGCO;enrutador 12 piezas;S/ 60.00;S/ 48.80; unidad ;1;3/06/2025;0;0;1; S/. 60.00 ;alfa;
;R_0440;KM117 JUG HERRAM P/INSTALAR CHAPASX3PCS;;KAMASA;;S/ 12.00;S/ 7.94;;12;;0;0;12; S/. 144.00 ;;
;R_0441;KM1184 DISCO DE LIJAS P40 115MM;;KAMASA;;S/ 5.00;S/ 3.91;;10;;0;0;10; S/. 50.00 ;;
;R_0442;KM120 JGO SIERRA COPA P/MADERA 7PCS;;KAMASA;;S/ 17.00;S/ 11.49;;12;;0;0;12; S/. 204.00 ;;
;R_0443;KM1402 JUG ACCESORIO P/PULIRX 6PCS 115MM;;KAMASA;;S/ 8.50;S/ 5.24;;6;;0;0;6; S/. 51.00 ;;
;R_0444;KM636 DESTORNILLADOR 2 PUNTAS 6*75MM;;KAMASA;;S/ 3.50;S/ 1.91;;12;;0;0;12; S/. 42.00 ;;
;R_0445;KM692 DESARMADOR 2PUNTOS 6*100MM;;KAMASA;;S/ 5.50;S/ 3.84;;12;;0;0;12; S/. 66.00 ;;
;R_0446;Laca Selladora;;;LacaSelladora;S/ 38.00;;Gln;;;0;0;0; S/. -   ;;
;R_0447;Lana fibra de vidrio Steel;;;drywall;S/ 88.00;;unidad;;;0;0;0; S/. -   ;;
;R_0448;Lapicero azul;;Faber Castell;lux 034;S/ 0.80;;unidad;64;;0;0;64; S/. 51.20 ;;
;R_0449;Lapicero azul;;Faber Castell;Trilix 031;S/ 0.70;;unidad;44;;0;0;44; S/. 30.80 ;;
;R_0450;Lapiz Carpintero;;Besttools;LapizCarpintero;S/ 1.50;;;11;;0;0;11; S/. 16.50 ;;
;R_0451;Led c/rosca 65 W;;;;S/ 26.00;S/ 17.60; unidad ;12;2/09/2025;0;0;12; S/. 312.00 ;alfa;
;R_0452;Lejia 1 Gl;;Derquin;;;;;4;;0;0;4; S/. -   ;;
;R_0453;Lejia 1 L;;Derquin;ejiaLejia;;;Gl;1;;0;0;1; S/. -   ;;
;R_0454;Lejia 500ml;;Derquin;500 ml;;;unidad;10;;0;0;10; S/. -   ;;
;R_0455;Lente de seguridad;;eco;;S/ 3.50;S/ 1.70; unidad ;12;2/05/2024;0;0;12; S/. 42.00 ;;
;R_0456;Lente de Seguridad;;Segpro;sp100;S/ 5.00;S/ 2.90; unidad ;12;20/08/2024;0;0;12; S/. 60.00 ;IMPEXP SH;
;R_0457;Lente de seguridad;;Clute;blanco;S/ 5.00;;unidad;14;;0;0;14; S/. 70.00 ;;
;R_0458;Lente de seguridad;;Clute;Negro;S/ 3.00;;unidad;1;;0;0;1; S/. 3.00 ;;
;R_0459;Lente de seguridad;;Hefesto;deseguridad;S/ 5.00;;unidad;12;;0;0;12; S/. 60.00 ;;
;R_0460;Lente de Seguridad;;Eurotools;Pesado transparente anti-Impacto;S/ 5.00;S/ 2.17; unidad ;12;29/11/2024;0;0;12; S/. 60.00 ;ALFA;
;R_0461;lija 7 1/4 x 5 und 120;;Eurotools;repuesto 120;S/ 6.00;S/ 2.70; unidad ;6;22/04/2025;0;0;6; S/. 36.00 ;;
;R_0462;Lija al agua 1000;;Asalite;;;;;;;0;0;0; S/. -   ;;
;R_0463;LIJA AL AGUA 120;;;;S/ 1.80;S/ 0.99; UNIDAD ;50;11/07/2024;0;0;50; S/. 90.00 ;;
;R_0464;Lija al agua 120;;Asalite;al120;S/ 1.70;;;75;;0;0;75; S/. 127.50 ;;
ISSA;R_0465;Lija al agua 150;;Asalite;al150;S/ 1.70;;;17;;0;0;17; S/. 28.90 ;;
ISSA;R_0466;Lija al agua 180;;Asalite;al180;S/ 1.80;S/ 1.10;;66;;0;0;66; S/. 118.80 ;;
ISSA;R_0467;Lija al agua 220;;Abralit;al220;S/ 1.70;;;42;;0;0;42; S/. 71.40 ;;
;R_0468;Lija al agua 320;;Asalite;;S/ 2.00;;;;;0;0;0; S/. -   ;;
;R_0469;Lija al agua 600;;Asalite;al600;S/ 1.70;;;62;;0;0;62; S/. 105.40 ;;
;R_0470;Lija Fierro 100;;Asa;esmeril;S/ 2.80;;;14;;0;0;14; S/. 39.20 ;;
;R_0471;Lija Fierro 120;;Asa;esmeril;S/ 2.80;;;33;;0;0;33; S/. 92.40 ;;
;R_0472;Lija Fierro 150;;Asa;esmeril;S/ 2.80;;;41;;0;0;41; S/. 114.80 ;;
;R_0473;Lija Fierro 180;;Fandeli;;S/ 2.30;S/ 1.32; unidad ;50;20/08/2024;0;0;50; S/. 115.00 ;IMPEXP SH;
;R_0474;Lija Fierro 180;;Asa;esmeril;S/ 2.80;;;34;;0;0;34; S/. 95.20 ;;
;R_0475;Lija Fierro 220;;Asa;esmeril;S/ 2.80;;;24;;0;0;24; S/. 67.20 ;;
;R_0476;Lija Fierro 40;;Asa;esmeril;S/ 3.20;;;0;;0;0;0; S/. -   ;;
;R_0477;Lija Fierro 50;;Asa;esmeril;S/ 3.00;;;26;;0;0;26; S/. 78.00 ;;
;R_0478;Lija Fierro 60;;Asa;esmeril;S/ 3.00;;;0;;0;0;0; S/. -   ;;
;R_0479;Lija Fierro 80;;abralit;;S/ 2.50;S/ 1.54;;;2/05/2024;0;0;0; S/. -   ;;
;R_0480;Lija Fierro 80;;Asa;esmeril;S/ 3.00;S/ 1.90;;46;;0;0;46; S/. 138.00 ;;
;R_0481;lija N40 - 4 1/2;;Eurotools;;S/ 4.00;S/ 1.70; unidad ;6;2/09/2025;0;0;6; S/. 24.00 ;alfa;
;R_0482;lija N60 - 4 1/3;;Eurotools;;S/ 4.00;S/ 1.70; unidad ;12;2/09/2025;0;0;12; S/. 48.00 ;alfa;
;R_0483;lija N80 - 4 1/4;;Eurotools;;S/ 4.00;S/ 1.70; unidad ;6;2/09/2025;0;0;6; S/. 24.00 ;alfa;
;R_0484;Llave 11;;KAMASA;;S/ 4.50;;;;;0;0;0; S/. -   ;;
;R_0485;Llave 17 mm;;EUROTOOLS;mixta chrome van;S/ 7.00;S/ 3.40; unidad ;12;28/04/2025;0;0;12; S/. 84.00 ;alfa;
;R_0486;Llave alen;;eco;;S/ 5.00;S/ 3.00;;6;2/05/2024;0;0;6; S/. 30.00 ;;
;R_0487;Llave de dados;;AIWA;Combination soquet wrench set 1/4 3/8;;;Juego;1;;0;0;1; S/. -   ;;
;R_0488;"Llave Francesa 10""";;Profield;"Llave10""";S/ 15.00;;unidad;1;;0;0;1; S/. 15.00 ;;
;R_0489;"Llave Francesa 12""";;Kamasa;Pesada;S/ 18.00;;unidad;6;;0;0;6; S/. 108.00 ;;
;R_0490;"Llave Francesa 6""";;Almos;"Llave6""";S/ 8.00;;unidad;4;;0;0;4; S/. 32.00 ;;
;R_0491;"Llave francesa 6"" 150mm";;INGCO;;S/ 9.00;S/ 5.80; unidad ;3;17/12/2024;0;1;2; S/. 18.00 ;alfa;
CORELL SAC;R_0492;"Llave francesa 8"" 200mm";;INGCO;;S/ 13.00;S/ 8.05; unidad ;3;17/12/2024;0;0;3; S/. 39.00 ;alfa;
;R_0493;llave jardin 1/2;;valmax;;S/ 14.00;S/ 8.90; unidad ;3;12/12/2024;0;0;3; S/. 42.00 ;ardiles;
;R_0494;llave jardin 1/2;;C&A;;S/ 9.00;S/ 5.80; unidad ;3;12/12/2024;0;0;3; S/. 27.00 ;ardiles;
;R_0495;llave mixta 10 mm;;eurotools;10 chrome vanadium;S/ 4.00;S/ 1.60; unidad ;10;22/04/2025;0;0;10; S/. 40.00 ;alfa;
;R_0496;llave mixta 12 mm;;;;S/ 4.00;S/ 2.15; unidad ;;;0;0;0; S/. -   ;;
;R_0497;llave mixta 13 mm;;eurotools;chrome vanadium 13 mm;S/ 4.50;S/ 2.10; unidad ;12;25/03/2025;0;0;12; S/. 54.00 ;;
;R_0498;llave mixta 14 mm;;;;S/ 4.50;S/ 2.62; unidad ;;;0;0;0; S/. -   ;;
;R_0499;Llave mixta c/ratchet;;C&A;11mm;S/ 12.00;S/ 6.60; unidad ;6;12/12/2024;0;0;6; S/. 72.00 ;ardiles;
;R_0500;llave paso 1/2;;C&A;c/rosca;S/ 4.00;S/ 1.13; unidad ;5;12/12/2024;0;0;5; S/. 20.00 ;ardiles;
;R_0501;llave paso 1/2;;C&A;s/rosca;S/ 4.00;S/ 1.13; unidad ;3;12/12/2024;0;0;3; S/. 12.00 ;ardiles;
;R_0502;"Llave stilson 10""";;c&a  tools;"Llave10""";S/ 20.00;;unidad;2;;0;0;2; S/. 40.00 ;;
;R_0503;"Llave stilson 8""";;;"Llave8""";;;unidad;1;;0;0;1; S/. -   ;;
;R_0504;Llave Temomagnetica trifasica;;Stronger New Era;3x40;S/ 35.00;S/ 21.35; unidad ;4;29/11/2024;0;0;4; S/. 140.00 ;ALFA;
;R_0505;LLAVE TERMICA;;NUEVA ERA;2X32;S/ 20.00;S/ 14.00; UNIDAD ;6;11/07/2024;0;0;6; S/. 120.00 ;;
;R_0506;Luna soldar 10;;EUROTOOLS;ALF 053;S/ 1.50;S/ 0.70; unidad ;6;26/04/2025;0;0;6; S/. 9.00 ;alfa;
;R_0507;luna soldar 12;;EUROTOOLS;ALF 055;S/ 1.50;S/ 0.70; unidad ;6;27/04/2025;0;0;6; S/. 9.00 ;alfa;
;R_0508;M FLEX CORRUGADA 3/4;;manguera;3/4 PVC GRIS;S/ 1.20;S/ 0.64; metro ;100;17/09/2024;0;0;100; S/. 120.00 ;ALFA;
;R_0509;Manguera;;Termo Plastico;3-Ago;S/ 10.00;;m;100;;0;0;100; S/. 1,000.00 ;;
;R_0510;Manguera Corrugada 1/2;;;PVXC gris 100 m;S/ 0.90;S/ 0.48; unidad ;100;24/01/2025;0;0;100; S/. 90.00 ;;
;R_0511;MARTILLO;;KAMASA;MARTMARTILLO;S/ 14.00;;;;;0;0;0; S/. -   ;;
;R_0512;Martillo 16 oz;;Truper;uña curva M tubular c/neopreno;S/ 32.00;S/ 27.00; unidad ;6;24/05/2024;0;0;6; S/. 192.00 ;;
;R_0513;Martillo uña 16oz;;Truper;Mango Fibra de vidrio 16 oz;S/ 30.00;S/ 24.25; unidad ;4;17/05/2024;0;0;4; S/. 120.00 ;;
;R_0514;Mascarilla ;;Surgical;ascarillaMascarilla;S/ 1.00;;unidad;12;;0;0;12; S/. 12.00 ;;
;R_0515;Mascarilla antipolvo;;Wings;Mascarillaantipolvo;S/ 5.00;;unidad;12;;0;0;12; S/. 60.00 ;;
;R_0516;Mascarilla respirador;;Bellsafe;Mascarillarespirador;S/ 5.50;;unidad;10;;0;0;10; S/. 55.00 ;;
;R_0517;Masilla ;;;;;;;;;0;0;0; S/. -   ;;
;R_0518;MASILLA 20 KG;;VOLCAN;;S/ 35.00;S/ 31.00; UNIDAD ;3;18/09/2024;0;0;3; S/. 105.00 ;;
;R_0519;MASILLA 5 KG;;VOLCAN;;S/ 14.00;S/ 11.00; UNIDAD ;4;3/07/2024;0;0;4; S/. 56.00 ;;
;R_0520;Masilla balde 27 kg;;gyplac;balde 27kg;S/ 70.00;S/ 63.90; unidad ;2;20/05/2024;0;0;2; S/. 140.00 ;;
;R_0521;MASILLA CALAMINA;;ORIENTAL;1 KG;S/ 7.00;S/ 4.50; KG ;6;21/03/2024;0;0;6; S/. 42.00 ;;
;R_0522;Masilla drywal;;Gyplac;Bolsa 5kg;;;;;;0;0;0; S/. -   ;;
;R_0523;Masilla drywal;;Construtek;caja 20 kg;;;;;;0;0;0; S/. -   ;;
;R_0524;Masilla drywal;;Construtek;Bolsa 5Kg;;;;;;0;0;0; S/. -   ;;
;R_0525;Masilla drywal;;economico;Bolsa 1Kg;;;;;;0;0;0; S/. -   ;;
;R_0526;Masilla Drywall;;gyplac;Romeral 25 kg;;;;;;0;0;0; S/. -   ;;
;R_0527;Masilla Gyplac;;gyplac;caja 20 kg;S/ 36.00;S/ 32.50;unidad;5;20/05/2024;0;0;5; S/. 180.00 ;;
;R_0528;Masilla Gyplac;;gyplac;Balde(27kg);S/ 70.00;S/ 63.90;unidad;2;20/05/2024;0;0;2; S/. 140.00 ;;
;R_0529;Masilla madera;;Derquin;rojo;S/ 1.50;S/ 1.00;kg;34;;0;0;34; S/. 51.00 ;;
;R_0530;Masilla madera;;worsal;Blanco;S/ 2.00;S/ 1.50;kg;45;;0;0;45; S/. 90.00 ;;
;R_0531;Mata ratas;;Killer Campeon ;mata ratas ratones;S/ 2.50;;unidad;73;;0;0;73; S/. 182.50 ;;
;R_0532;Mecha Plana 1 1/4;;EUROTOOLS;;S/ 37.90;S/ 2.21; unidad ;12;2/09/2025;0;0;12; S/. 454.80 ;alfa;
;R_0533;Mecha plana 7/8;;EUROTOOLS;alf-176;S/ 5.00;S/ 2.00; unidad ;6;22/04/2025;0;0;6; S/. 30.00 ;alfa;
;R_0534;Medidor Monofasico 10(40) AMP SGM73L;;Stronger;Digital;S/ 62.00;S/ 43.00; unidad ;3;2/09/2025;0;0;3; S/. 186.00 ;alfa;
;R_0535;MULTIPLACA 4MM;;ETERNIT;;S/ 34.00;S/ 32.00; UNIDAD ;100;3/07/2024;0;0;100; S/. 3,400.00 ;;
ARDILES;R_0536;Nivel 14 plg;;Kamasa;amar plastico;S/ 10.00;;;1;;0;0;1; S/. 10.00 ;;
ARDILES;R_0537;Nivel 18 plg;;Kamasa;Amarillo plastoco;S/ 12.00;;;1;;0;0;1; S/. 12.00 ;;
ARDILES;R_0538;NIVEL 60CM;;INGCO;ALUMINIO AMARILLO;S/ 25.00;S/ 19.40; unidad ;1;17/09/2024;0;0;1; S/. 25.00 ;ALFA;
ARDILES;R_0539;NIVEL 80CM;;INGCO;ALUMINIO AMARILLO;S/ 28.00;S/ 22.00; unidad ;1;17/09/2024;0;0;1; S/. 28.00 ;ALFA;
ARDILES;R_0540;Nivel Al 30cm;;EUROTOOLS;;S/ 10.00;S/ 7.00; unidad ;3;17/12/2024;0;0;3; S/. 30.00 ;alfa;
ARDILES;R_0541;Nivel Al 40cm;;EUROTOOLS;;S/ 11.50;S/ 8.20; unidad ;3;17/12/2024;0;0;3; S/. 34.50 ;alfa;
ARDILES;R_0542;Nogalina;;;ogalinaNogalina;S/ 27.00;;kg;10.4;;0;0;10.4; S/. 280.80 ;;
ARDILES;R_0543;NORDEX;;1.52X2.44;HDF MOTECK;S/ 30.00;S/ 25.00; unidad ;14;9/09/2024;0;0;14; S/. 420.00 ;ALFA;
ARDILES;R_0544;Nylon(pescar) 100;;araty;100;S/ 14.00;S/ 12.00; unidad ;1;2/04/2025;0;0;1; S/. 14.00 ;jupiter;
ARDILES;R_0545;Nylon(pescar) 40;;araty;40;S/ 8.00;S/ 5.50; unidad ;2;2/04/2025;0;0;2; S/. 16.00 ;jupiter;
ARDILES;R_0546;Nylon(pescar) 70;;araty;70;S/ 12.00;S/ 9.50; unidad ;2;2/04/2025;0;0;2; S/. 24.00 ;jupiter;
CAMVER;R_0547;Nylon(pescar) 80;;araty;80;S/ 12.00;S/ 10.00; unidad ;2;2/04/2025;0;0;2; S/. 24.00 ;jupiter;
CAMVER;R_0548;Ocre;;Bayer 130;rojo;S/ 10.00;S/ 6.00;kg;43.4;;0;0;43.4; S/. 434.00 ;;
CAMVER;R_0549;Ocre;;Bayer 130;amarillo920;S/ 10.00;S/ 6.00;kg;24.2;;0;0;24.2; S/. 242.00 ;;
CAMVER;R_0550;Ocre;;Bayer 130;Negro;S/ 10.00;S/ 6.00;kg;13.4;;0;0;13.4; S/. 134.00 ;;
CAMVER;R_0551;Ocre;;Bayer 130;Verde;S/ 10.00;S/ 6.00;kg;7.3;;0;0;7.3; S/. 73.00 ;;
CAMVER;R_0552;Omega 3m;;;drywall;S/ 10.00;S/ 7.80;unidad;;;0;0;0; S/. -   ;;
CAMVER;R_0553;OSB 18mm;;brasileño;1.22mX2.44m;S/ 75.00;;;23;;0;0;23; S/. 1,725.00 ;;
CAMVER;R_0554;OSB 8mm;;brasileño;1.22mX2.44m;S/ 38.00;;;138;;0;0;138; S/. 5,244.00 ;;
ISSA;R_0555;OSB 8mm;;TAYLANDES;1.22mX2.44m;S/ 36.00;;;1;;0;0;1; S/. 36.00 ;;
NEGOCIACIONES GENERALES;R_0556;Pabilo;;el alguila;Pabilo;;;kg;3;;0;0;3; S/. -   ;;
NEGOCIACIONES GENERALES;R_0557;Pabilo;;;Blanco cono;S/ 1.00;;unidad;0.3;;0;0;0.3; S/. 0.30 ;;
NEGOCIACIONES GENERALES;R_0558;Pabilo;;Pegaso;madeja;S/ 0.60;;unidad;6;;0;0;6; S/. 3.60 ;;
NEGOCIACIONES GENERALES;R_0559;PANEL LED 2X18W;;ALFA;600X75X25MM;S/ 15.00;S/ 10.00; unidad ;3;17/09/2023;0;0;3; S/. 45.00 ;ALFA;
NEGOCIACIONES GENERALES;R_0560;PANEL LED 3X18W;;ALFA;1200X75X25MM;S/ 19.00;S/ 13.20; unidad ;3;17/09/2024;0;0;3; S/. 57.00 ;ALFA;
NEGOCIACIONES GENERALES;R_0561;Panel led 40W;;;60cm / 40W;S/ 28.00;S/ 20.30; unidad ;2;19/08/2024;0;0;2; S/. 56.00 ;Ferretools;
NEGOCIACIONES GENERALES;R_0562;PANEL LED REDONDO;;ALFA;18W SOBREPONER;S/ 15.00;S/ 10.20; unidad ;6;11/10/2024;0;0;6; S/. 90.00 ;ALFA;
NEGOCIACIONES GENERALES;R_0563;Paño amarillo;;;;S/ 2.00;S/ 1.43; unidad ;20;2/04/2025;0;0;20; S/. 40.00 ;jupiter;
NEGOCIACIONES GENERALES;R_0564;Parante 38;;;38x45x3;S/ 8.50;S/ 7.00;UNIDAD;50;18/09/2024;0;0;50; S/. 425.00 ;brandon;
NEGOCIACIONES GENERALES;R_0565;Parante 64;;;64x45x3;S/ 9.50;S/ 8.00;UNIDAD;200;18/09/2024;0;0;200; S/. 1,900.00 ;brandon;
NEGOCIACIONES GENERALES;R_0566;Parante 89;;;89x45x3;S/ 12.00;S/ 9.50;UNIDAD;50;18/09/2024;0;0;50; S/. 600.00 ;brandon;
NEGOCIACIONES GENERALES;R_0567;pega moscas;;fly ribbon;pegamoscas;;;;40;;0;0;40; S/. -   ;;
NEGOCIACIONES GENERALES;R_0568;Pegachap 0.946 L;;Pegsa;terocal pegamento;S/ 18.00;S/ 13.00;;8;22/11/2024;0;0;8; S/. 144.00 ;Pegsa;
NEGOCIACIONES GENERALES;R_0569;PEGAMENTO AFRICANO 1/32;;IMPORTADO;TEROCAL;S/ 6.00;S/ 4.60;unidad;12;13/02/2024;0;0;12; S/. 72.00 ;;
NEGOCIACIONES GENERALES;R_0570;Pegamento azul;;Oatey;p tubo;S/ 8.00;S/ 5.80; unidad ;12;2/04/2025;0;0;12; S/. 96.00 ;jupiter;
FRANCINI TRUPER;R_0571;"Pelacable 6""";;Kamasa;"Pelacable6""";S/ 10.00;;unidad;3;;0;0;3; S/. 30.00 ;;
FRANCINI TRUPER;R_0572;PERCHERO;;;PARED;S/ 1.50;S/ 0.53; par ;24;17/09/2024;0;0;24; S/. 36.00 ;ALFA;
;R_0573;Perfumador Amb;;Derquin;Talco Bebe;;;;2;;0;0;2; S/. -   ;;
CORELL SAC;R_0574;Perfumador Desinfectante;;Martell;Green Apple. Desinfecta limpia, perfuma ;S/ 11.00;;Gl;2;;0;0;2; S/. 22.00 ;;
;R_0575;Perfumador Desinfectante;;Martell;Bouquet Garden;S/ 11.00;;Gl;1;;0;0;1; S/. 11.00 ;;
;R_0576;Perfumador Desinfectante;;Martell;Lavanda Polar;S/ 11.00;;Gl;1;;0;0;1; S/. 11.00 ;;
;R_0577;perno 1/4 x 1;;Hexagonal;zincado;S/ 20.00;S/ 9.40; ciento ;1;24/03/2025;0;0;1; S/. 20.00 ;alfa;
;R_0578;Perno 1/4 x 1 1/2;;Hexagonal;zincado;S/ 22.00;S/ 11.00; ciento ;1;24/03/2025;0;0;1; S/. 22.00 ;Negociaciones generales cia;
;R_0579;Perno 1/4 x 2;;Hexagonal;zincado;S/ 24.00;S/ 12.90; ciento ;1;24/03/2025;0;0;1; S/. 24.00 ;Negociaciones generales cia;
;R_0580;Perno 1/4 x 2 1/2;;;Hexagonal;S/ 25.00;S/ 17.20; ciento ;1;1/02/2025;0;0;1; S/. 25.00 ;CIA;
;R_0581;Perno 1/4 x 3;;;Hexagonal;S/ 28.00;S/ 20.80; ciento ;1;2/02/2025;0;0;1; S/. 28.00 ;CIA;
;R_0582;perno 1/4 x 3 1/2;;;Hexagonal;S/ 30.00;S/ 23.00; ciento ;1;3/02/2025;0;0;1; S/. 30.00 ;;
;R_0583;Perno 1/4 x 3/4;;;hexagonal;;S/ 8.10; ciento ;1;6/06/2025;0;0;1; S/. -   ;;
;R_0584;perno 1/4 x 4;;zincado;c. coche;S/ 280.00;S/ 17.00; ciento ;20;9/09/2024;0;0;20; S/. 5,600.00 ;negociaciones generales;
DISTRIBUIDORA INVERSIONES RVX;R_0585;perno 1/4 x 4;;;Hexagonal;S/ 28.00;S/ 17.00; ciento ;1;4/02/2025;0;0;1; S/. 28.00 ;;
